word,attr,score
meningeal_veins,n,0.0
vena_mesenterica,n,0.0
mesenteric_vein,n,0.0
vena_metacarpus,n,0.0
metacarpal_vein,n,0.0
vena_metatarsus,n,0.0
metatarsal_vein,n,0.0
vena_musculophrenica,n,0.0
musculophrenic_vein,n,0.0
vena_nasofrontalis,n,0.0
nasofrontal_vein,n,0.0
vena_obliqua_atrii_sinistri,n,0.0
oblique_vein_of_the_left_atrium,n,0.0
vena_obturatoria,n,0.0
obturator_vein,n,0.0
vena_occipitalis,n,0.0
occipital_vein,n,0.0
vena_ophthalmica,n,0.0
ophthalmic_vein,n,0.0
inferior_ophthalmic_vein,n,0.0
superior_ophthalmic_vein,n,0.25
vena_ovarica,n,-0.25
ovarian_vein,n,-0.25
vena_palatina,n,0.0
palatine_vein,n,0.0
venae_pancreatica,n,0.5
pancreatic_vein,n,0.5
vena_paraumbilicalis,n,0.0
paraumbilical_vein,n,0.0
parotid_vein,n,0.0
vena_pectoralis,n,0.0
pectoral_vein,n,0.0
vena_perforantis,n,0.0
perforating_vein,n,0.0
vena_pericardiaca,n,0.0
pericardial_vein,n,0.0
vena_peroneus,n,0.0
peroneal_vein,n,0.0
fibular_vein,n,0.0
vena_pharyngeus,n,0.0
pharyngeal_vein,n,0.0
vena_phrenica,n,0.0
phrenic_vein,n,0.0
vena_poplitea,n,0.375
popliteal_vein,n,0.375
portal_system,n,0.0
vena_portae,n,0.0
portal_vein,n,0.0
hepatic_portal_vein,n,0.0
vena_posterior_ventriculi_sinistri,n,0.125
posterior_vein_of_the_left_ventricle,n,0.125
vena_pylorica,n,0.0
prepyloric_vein,n,0.0
venae_pudendum,n,0.0
pudendal_vein,n,0.0
vena_pulmonalis,n,0.0
pulmonary_vein,n,0.0
vena_pulmanalis_inferior,n,-0.625
inferior_pulmonary_vein,n,-0.625
vena_pulmonalis_superior,n,0.375
superior_pulmonary_vein,n,0.375
vena_gastrica-dextra,n,0.0
right_gastric_vein,n,0.0
pyloric_vein,n,0.0
vena_radialis,n,0.0
radial_vein,n,0.0
vena_renalis,n,0.0
renal_vein,n,0.0
vena_retromandibularis,n,0.0
retromandibular_vein,n,0.0
posterior_facial_vein,n,0.0
vena_sacralis,n,0.0
sacral_vein,n,0.0
vena_saphena,n,0.0
saphenous_vein,n,0.0
long_saphenous_vein,n,0.0
great_saphenous_vein,n,0.0
short_saphenous_vein,n,0.0
venae_sclerales,n,0.25
scleral_veins,n,0.25
vena_scrotalis,n,0.0
scrotal_vein,n,0.0
vena_sigmoideus,n,-0.625
sigmoid_vein,n,-0.625
vena_spinalis,n,0.0
spinal_vein,n,0.0
vena_lienalis,n,0.0
splenic_vein,n,0.0
stellate_venule,n,0.0
vena_sternocleidomastoidea,n,0.0
sternocleidomastoid_vein,n,0.0
vena_stylomastoidea,n,0.0
stylomastoid_vein,n,0.0
vena_subclavia,n,0.0
subclavian_vein,n,0.0
vena_sublingualis,n,0.0
sublingual_vein,n,0.0
vena_supraorbitalis,n,0.0
supraorbital_vein,n,0.0
vena_supratrochlearis,n,0.0
supratrochlear_vein,n,0.0
vena_temporalis,n,0.0
temporal_vein,n,0.0
deep_temporal_vein,n,0.0
middle_temporal_vein,n,0.0
superficial_temporal_vein,n,0.0
vena_testicularis,n,0.0
testicular_vein,n,0.0
thalamostriate_vein,n,0.0
vena_thoracoepigastrica,n,0.0
thoracoepigastric_vein,n,0.0
superior_thalamostriate_vein,n,0.0
striate_vein,n,0.0
inferior_thalamostriate_vein,n,0.0
vena_thoracica,n,0.0
thoracic_vein,n,0.0
vena_thyroidea,n,0.0
thyroid_vein,n,0.0
inferior_thyroid_vein,n,0.0
middle_thyroid_vein,n,0.0
superior_thyroid_vein,n,0.0
vena_tibialis,n,-0.125
tibial_vein,n,-0.125
vena_trachealis,n,0.0
tracheal_vein,n,0.0
tympanic_vein,n,0.0
vena_ulnaris,n,0.0
ulnar_vein,n,0.0
vena_umbilicalis,n,0.0
umbilical_vein,n,0.0
uterine_vein,n,0.0
gallbladder,n,0.0
gall_bladder,n,0.0
hypochondrium,n,0.0
liver,n,0.0
haversian_canal,n,0.0
hepatic_lobe,n,0.25
hepatic_duct,n,-0.375
inguinal_canal,n,0.0
canalis_inguinalis,n,0.0
common_bile_duct,n,0.0
bile_duct,n,0.0
biliary_ductule,n,-0.5
pancreas,n,0.0
pancreatic_duct,n,0.0
lung,n,0.0
alveolar_bed,n,0.0
lobe_of_the_lung,n,0.25
pleura,n,0.0
parietal_pleura,n,0.0
visceral_pleura,n,0.0
pleural_cavity,n,0.0
pleural_space,n,0.0
athlete's_heart,n,0.0
biauriculate_heart,n,0.0
sinoatrial_node,n,0.0
sa_node,n,0.0
cardiac_pacemaker,n,0.0
leaflet,n,0.0
heart_muscle,n,0.0
cardiac_muscle,n,0.0
papillary_muscle,n,0.0
truncus_atrioventricularis,n,-0.25
bundle_of_his,n,-0.25
atrioventricular_trunk,n,-0.25
atrioventricular_bundle,n,-0.25
atrioventricular_node,n,0.0
myocardium,n,0.0
purkinje_fiber,n,0.0
purkinje_network,n,0.0
purkinje's_tissue,n,0.0
purkinje's_system,n,0.0
area_of_cardiac_dullness,n,0.0
ventricle,n,0.0
heart_ventricle,n,0.0
left_ventricle,n,0.0
right_ventricle,n,0.0
auricula_atrii,n,0.0
atrial_auricle,n,0.0
auricular_appendix,n,0.0
auricular_appendage,n,0.0
auricula,n,0.0
intracranial_cavity,n,0.0
cranial_cavity,n,0.0
atrium_of_the_heart,n,0.0
atrium_cordis,n,0.0
right_atrium_of_the_heart,n,0.0
right_atrium,n,0.0
atrium_dextrum,n,0.0
left_atrium_of_the_heart,n,0.0
left_atrium,n,0.0
atrium_sinistrum,n,0.0
mitral_valve,n,0.0
left_atrioventricular_valve,n,0.0
bicuspid_valve,n,0.0
tricuspid_valve,n,0.0
right_atrioventricular_valve,n,0.0
atrioventricular_valve,n,0.0
aortic_valve,n,0.0
pulmonary_valve,n,0.0
semilunar_valve,n,0.0
cardiac_valve,n,0.0
valvule,n,0.0
valvula,n,0.0
valvelet,n,0.0
tummy,n,0.0
tum,n,0.0
stomach,n,-0.00857142857142857
epigastrium,n,0.0
cardia,n,0.0
systema_lymphaticum,n,0.0
lymphatic_system,n,0.0
thoracic_duct,n,0.125
lymphatic_vessel,n,0.0
lymph_vessel,n,0.0
lacteal,n,0.0
vascular_structure,n,0.0
vas,n,0.0
liquid_body_substance,n,0.0
body_fluid,n,0.0
bodily_fluid,n,0.0
extracellular_fluid,n,0.0
ecf,n,0.0
interstitial_fluid,n,0.0
intracellular_fluid,n,0.0
succus,n,0.0
juice,n,0.12000000000000002
cancer_juice,n,0.0
karyolymph,n,0.0
milk,n,0.0
mother's_milk,n,0.0
foremilk,n,0.0
colostrum,n,0.0
amniotic_cavity,n,0.0
waters,n,0.0
amniotic_fluid,n,0.0
amnionic_fluid,n,0.0
arterial_blood,n,0.0
blood_type,n,0.0
blood_group,n,0.0
type_a,n,0.0
group_a,n,0.0
a,n,-0.024104683195592287
type_b,n,0.0
group_b,n,0.0
type_ab,n,0.0
group_ab,n,0.0
ab,n,0.0
type_o,n,0.0
o,n,0.0
group_o,n,0.0
rh_positive,n,0.0
rh-positive_blood_type,n,0.0
rh_negative,n,0.0
rh-negative_blood_type,n,0.0
rh-negative_blood,n,0.0
bloodstream,n,0.0
blood_stream,n,0.0
coagulum,n,0.0
clot,n,0.0
grume,n,0.0
blood_clot,n,0.0
cord_blood,n,-0.5
menstrual_flow,n,0.0
menstrual_blood,n,0.0
menorrhea,n,0.0
venous_blood,n,0.0
whole_blood,n,-0.625
serum,n,0.0
blood_serum,n,0.0
plasma,n,-0.10227272727272728
plasm,n,-0.16666666666666666
blood_plasma,n,-0.25
antiserum,n,0.125
chyle,n,0.0
lymph,n,0.0
seminal_fluid,n,0.0
semen,n,0.0
seed,n,0.0
ejaculate,n,0.0
cum,n,0.0
come,n,0.0
ink,n,0.0
secretion,n,0.0
lacrimal_secretion,n,0.0
lachrymal_secretion,n,0.0
teardrop,n,0.0
lacrimal_apparatus,n,0.0
sudor,n,0.0
perspiration,n,0.0
digestive_juice,n,0.0
digestive_fluid,n,0.0
gastric_juice,n,0.0
gastric_acid,n,0.0
pancreatic_juice,n,0.0
bile,n,-0.125
melancholy,n,-0.6136363636363636
black_bile,n,-0.625
yellow_bile,n,-0.5
choler,n,-0.4772727272727273
internal_secretion,n,0.0
hormone,n,0.0
intestinal_juice,n,0.0
norepinephrine,n,0.0
noradrenaline,n,0.0
corticotropin,n,0.0
corticotrophin,n,0.0
adrenocorticotropin,n,0.0
adrenocorticotropic_hormone,n,0.0
adrenocorticotrophin,n,0.0
adrenocorticotrophic_hormone,n,0.0
acth,n,0.0
epinephrine,n,0.125
epinephrin,n,0.125
adrenaline,n,0.125
adrenalin,n,0.125
gi_hormones,n,0.5
gastrointestinal_hormone,n,0.5
gastrin,n,-0.25
cholecystokinin,n,-0.75
secretin,n,0.0
ghrelin,n,0.0
motilin,n,-0.125
glucagon,n,0.0
gonadotropin,n,0.0
gonadotropic_hormone,n,0.0
gonadotrophin,n,0.0
gonadotrophic_hormone,n,0.0
insulin,n,0.0
lente_insulin,n,0.0
lente_iletin,n,0.0
recombinant_human_insulin,n,0.0
humulin,n,0.0
melatonin,n,0.0
neurohormone,n,0.0
pitocin,n,0.0
oxytocin,n,0.0
parathyroid_hormone,n,0.0
parathormone,n,0.0
relaxin,n,0.0
rh,n,0.0
releasing_hormone,n,0.3333333333333333
releasing_factor,n,0.3333333333333333
hypothalamic_releasing_hormone,n,0.0
hypothalamic_releasing_factor,n,0.0
sth,n,0.0
somatotropin,n,0.0
somatotropic_hormone,n,0.0
somatotrophin,n,0.0
somatotrophic_hormone,n,0.0
human_growth_hormone,n,0.0
growth_hormone,n,0.0
protropin,n,0.0
thymosin,n,0.0
thyroid_hormone,n,0.0
thyrocalcitonin,n,-0.25
calcitonin,n,-0.25
thyroxine,n,0.0
thyroxin,n,0.0
tetraiodothyronine,n,0.0
t,n,0.0
triiodothyronine,n,0.0
liothyronine,n,0.0
vasopressin,n,0.0
pitressin,n,0.0
antidiuretic_hormone,n,0.0
adh,n,0.0
autocoid,n,0.125
autacoid,n,0.125
histamine,n,0.0
prostaglandin,n,0.0
synovial_fluid,n,0.0
synovia,n,0.0
mucus,n,0.0
mucous_secretion,n,0.0
sputum,n,0.0
snot,n,-0.25
booger,n,-0.08333333333333333
spittle,n,0.0
saliva,n,0.0
salivary_duct,n,0.0
slobber,n,0.0
drool,n,0.0
drivel,n,0.16666666666666666
tobacco_juice,n,0.0
sebum,n,0.0
smegma,n,0.0
lochia,n,0.0
suppuration,n,-0.16666666666666666
sanies,n,-0.25
pus,n,-0.16666666666666666
purulence,n,-0.16666666666666666
ichor,n,-0.16666666666666666
festering,n,-0.16666666666666666
gleet,n,-0.125
leukorrhea,n,0.0
leucorrhea,n,0.0
blood_vessel,n,0.0
ductus_arteriosus,n,0.0
patent_ductus_arteriosus,n,0.375
vasa_vasorum,n,0.0
venous_blood_vessel,n,0.0
vena,n,0.0
venous_blood_system,n,0.0
venation,n,0.08333333333333333
varicose_vein,n,0.0
vena_bulbi_penis,n,0.0
vena_canaliculi_cochleae,n,-0.125
vein_of_penis,n,0.0
venae_dorsales_penis_superficiales,n,0.0
venae_dorsales_penis_profunda,n,0.0
vena_profunda_penis,n,0.0
vena_bulbi_vestibuli,n,0.0
vena_cava,n,0.0
postcava,n,0.0
inferior_vena_cava,n,0.0
superior_vena_cava,n,0.0
precava,n,0.0
venae_profundae_clitoridis,n,0.0
vena_dorsalis_clitoridis_profunda,n,0.0
venae_dorsales_clitoridis_superficiales,n,0.0
venae_palpebrales,n,0.0
venae_interlobulares_renis,n,0.0
venae_interlobulares_hepatis,n,-0.375
venae_renis,n,-0.375
venae_labiales_anteriores,n,0.0
anterior_labial_veins,n,0.0
venae_labiales_posteriores,n,0.0
posterior_labial_veins,n,0.0
venter,n,-0.06000000000000001
ventral_root,n,0.0
ventral_horn,n,0.0
anterior_root,n,0.0
anterior_horn,n,0.0
vertebral_vein,n,-0.125
vena_vertebralis,n,-0.125
vesical_vein,n,0.0
vena_vesicalis,n,0.0
vestibular_vein,n,0.0
vena_vestibularis,n,0.0
vorticose_vein,n,0.0
vortex_vein,n,0.0
vena_vorticosum,n,0.0
capillary_vessel,n,0.0
venule,n,0.0
venula,n,0.0
capillary_vein,n,0.0
tissue_layer,n,0.0
retina,n,0.0
ganglion_cell,n,0.0
gangliocyte,n,0.0
sarcolemma,n,0.0
peritoneum,n,0.0
peritoneal_cavity,n,0.0
greater_peritoneal_sac,n,0.0
omental_bursa,n,0.0
lesser_peritoneal_cavity,n,0.0
bursa_omentalis,n,0.0
endocardium,n,0.0
pericardium,n,0.0
visceral_pericardium,n,0.25
epicardium,n,0.25
parietal_pericardium,n,-0.125
pericardial_space,n,0.0
pericardial_cavity,n,0.0
mesentery,n,0.0
mesocolon,n,0.0
omentum,n,0.0
greater_omentum,n,0.0
gastrocolic_omentum,n,0.0
lesser_omentum,n,0.0
submucosa,n,-0.125
lymph_node,n,0.0
lymph_gland,n,0.0
axillary_node,n,0.0
peyer's_patch,n,0.0
peter's_gland,n,0.0
vegetative_cell,n,-0.25
somatic_cell,n,-0.25
neoplastic_cell,n,0.0
cancer_cell,n,0.0
blastema,n,0.0
protoplast,n,0.0
energid,n,0.0
pronucleus,n,0.0
zygote,n,0.0
fertilized_ovum,n,0.0
heterozygote,n,0.0
homozygote,n,0.0
parthenote,n,-0.25
protoplasm,n,0.0
living_substance,n,0.0
cytoplasm,n,0.0
cytol,n,0.0
cytoplast,n,0.125
cytoskeleton,n,0.0
cytosol,n,0.0
ectoplasm,n,0.16666666666666666
endoplasm,n,0.0
hyaloplasm,n,0.0
ground_substance,n,0.0
lysosome,n,0.0
microsome,n,0.0
golgi_complex,n,0.0
golgi_body,n,0.0
golgi_apparatus,n,0.0
dictyosome,n,0.0
nucleoplasm,n,0.0
karyoplasm,n,0.0
karyon,n,0.0
cell_nucleus,n,0.0
nucleolus,n,0.0
nucleole,n,0.0
nucleolus_organizer,n,0.0
nucleolus_organiser,n,0.0
nucleolar_organizer,n,0.0
nucleolar_organiser,n,0.0
germ_plasm,n,0.0
sex_chromatin,n,0.0
chromatin_granule,n,0.0
chromatin,n,0.0
achromatin,n,0.0
linin,n,0.0
gene,n,0.0
factor,n,0.0
cistron,n,0.0
dominant_gene,n,0.0
allelomorph,n,0.0
allele,n,0.0
dominant_allele,n,0.0
dominant,n,0.0
recessive_allele,n,0.0
recessive,n,0.0
genetic_marker,n,0.0
homeotic_gene,n,0.0
homeobox_gene,n,0.0
homeobox,n,0.0
lethal_gene,n,0.0
linked_genes,n,0.0
linkage_group,n,0.0
modifier_gene,n,0.0
modifier,n,-0.030000000000000006
mutant_gene,n,-0.25
haplotype,n,0.0
cystic_fibrosis_transport_regulator,n,0.0
cftr,n,0.0
nonallele,n,-0.625
operator_gene,n,0.0
operon,n,0.0
transforming_gene,n,0.0
oncogene,n,0.0
polygene,n,0.0
proto-oncogene,n,-0.25
recessive_gene,n,0.0
regulatory_gene,n,0.0
regulator_gene,n,0.0
repressor_gene,n,0.0
structural_gene,n,0.0
suppressor_gene,n,0.0
suppresser_gene,n,0.0
transgene,n,0.0
tumor_suppressor_gene,n,0.0
x-linked_gene,n,0.0
y-linked_gene,n,0.0
holandric_gene,n,0.0
chromosome,n,0.0
x_chromosome,n,0.0
xx,n,0.0
xxx,n,0.0
xxy,n,-0.125
xy,n,0.0
xyy,n,0.0
y_chromosome,n,0.0
sex_chromosome,n,0.0
somatic_chromosome,n,0.0
autosome,n,0.0
chromatid,n,0.0
kinetochore,n,0.0
centromere,n,0.0
acentric_chromosome,n,-0.25
acrocentric_chromosome,n,0.0
karyotype,n,0.0
metacentric_chromosome,n,0.0
telocentric_chromosome,n,0.0
mitochondrion,n,0.25
chondriosome,n,0.25
sarcosome,n,0.0
organelle,n,0.0
cell_organelle,n,0.0
cell_organ,n,0.0
aster,n,0.0
centriole,n,0.0
ribosome,n,0.0
centrosome,n,0.0
central_body,n,0.0
sarcoplasm,n,0.0
vacuole,n,0.0
sclerotic_coat,n,0.0
sclera,n,0.0
semipermeable_membrane,n,0.0
bone_cell,n,0.0
formative_cell,n,0.0
embryonic_cell,n,0.0
blastocyte,n,0.0
ameloblast,n,0.0
osteoblast,n,0.0
bone-forming_cell,n,0.0
erythroblast,n,0.0
fibroblast,n,0.0
neuroblast,n,0.0
myelocyte,n,0.0
myeloblast,n,0.0
sideroblast,n,-0.125
megakaryocyte,n,0.0
osteoclast,n,0.0
osteocyte,n,0.0
corpuscle,n,0.0
blood_corpuscle,n,0.0
blood_cell,n,0.0
akaryote,n,-0.375
akaryocyte,n,-0.375
acaryote,n,-0.375
megalocyte,n,0.0
macrocyte,n,0.0
megaloblast,n,0.0
white_corpuscle,n,0.0
white_cell,n,0.0
white_blood_corpuscle,n,0.0
white_blood_cell,n,0.0
wbc,n,0.0
leukocyte,n,0.0
leucocyte,n,0.0
packed_cells,n,0.0
histiocyte,n,0.0
macrophage,n,0.0
scavenger_cell,n,0.375
phagocyte,n,0.375
fixed_phagocyte,n,-0.625
free_phagocyte,n,0.0
lymphocyte,n,0.0
lymph_cell,n,0.0
b_lymphocyte,n,0.125
b_cell,n,0.125
t_lymphocyte,n,0.125
t_cell,n,0.125
helper_t_cell,n,0.0
helper_cell,n,0.0
cd4_t_cell,n,0.0
cd4_cell,n,0.0
killer_t_cell,n,0.0
killer_cell,n,0.0
cytotoxic_t_cell,n,0.0
cd8_t_cell,n,0.0
cd8_cell,n,0.0
lymphoblast,n,-0.125
plasmacyte,n,0.0
plasma_cell,n,0.0
plasmablast,n,0.0
granulocyte,n,-0.125
monocyte,n,0.0
monoblast,n,0.0
basophile,n,0.375
basophil,n,0.375
neutrophile,n,0.125
neutrophil,n,0.125
microphage,n,0.0
eosinophile,n,0.125
eosinophil,n,0.125
red_blood_cell,n,0.0
rbc,n,0.0
erythrocyte,n,0.0
acanthocyte,n,-0.125
microcyte,n,0.0
reticulocyte,n,0.0
sickle_cell,n,0.0
siderocyte,n,-0.125
spherocyte,n,-0.125
target_cell,n,-0.08333333333333333
fovea_centralis,n,0.0
fovea,n,0.0
parafovea,n,0.0
yellow_spot,n,0.0
macular_area,n,0.0
macula_lutea,n,0.0
visual_cell,n,0.0
optic_disk,n,-0.5
optic_disc,n,-0.5
blind_spot,n,0.08333333333333333
retinal_cone,n,0.0
cone_cell,n,0.0
rod_cell,n,0.0
retinal_rod,n,0.0
fat_cell,n,0.0
adipose_cell,n,0.0
sex_cell,n,0.0
reproductive_cell,n,0.0
germ_cell,n,0.0
gamete,n,0.0
anisogamete,n,-0.25
isogamete,n,0.0
spermatozoon,n,0.0
spermatozoan,n,0.0
sperm_cell,n,0.0
sperm,n,0.0
acrosome,n,0.0
ovum,n,0.0
egg_cell,n,0.0
ootid,n,0.0
ovule,n,0.0
gametocyte,n,0.0
oocyte,n,0.0
polar_body,n,0.0
spermatocele,n,0.0
spermatocyte,n,0.0
spermatid,n,0.0
muscle_fibre,n,0.0
muscle_fiber,n,0.0
muscle_cell,n,0.0
leydig_cell,n,0.0
leydig's_cell,n,0.0
sertoli_cell,n,0.0
sertoli's_cell,n,0.0
striated_muscle_fiber,n,0.0
striated_muscle_cell,n,0.0
sarcostyle,n,0.125
myofibrilla,n,0.125
myofibril,n,0.125
sarcomere,n,0.0
smooth_muscle,n,-0.25
involuntary_muscle,n,-0.375
smooth_muscle_cell,n,0.0
immune_system,n,0.0
integumentary_system,n,0.0
reticuloendothelial_system,n,0.0
res,n,0.0
system_of_macrophages,n,0.0
mps,n,0.0
mononuclear_phagocyte_system,n,0.0
musculature,n,0.0
muscular_structure,n,0.0
muscle_system,n,0.0
musculoskeletal_system,n,0.0
systema_nervosum,n,0.0
nervous_system,n,0.0
neural_structure,n,0.0
reflex_arc,n,0.0
nerve_centre,n,0.0
nerve_center,n,0.0
auditory_center,n,0.0
nerve_fibre,n,0.0
nerve_fiber,n,0.0
myelinated_nerve_fiber,n,0.0
medullated_nerve_fiber,n,0.0
ranvier's_nodes,n,0.0
nodes_of_ranvier,n,0.0
myelin_sheath,n,0.0
medullary_sheath,n,0.0
neurolemma,n,0.0
neurilemma,n,0.0
schwann_cell,n,0.0
end_organ,n,0.0
neuron,n,0.0
nerve_cell,n,0.0
brain_cell,n,0.0
golgi_cell,n,0.0
golgi's_cell,n,0.0
purkinje_cell,n,0.0
motor_end_plate,n,0.0
endplate,n,0.0
end-plate,n,0.0
osmoreceptor,n,0.0
motor_neuron,n,0.0
motor_nerve_fiber,n,0.0
motoneuron,n,0.0
efferent_neuron,n,0.0
sensory_neuron,n,0.0
afferent_neuron,n,0.0
neuroglia,n,0.0
glia,n,0.0
neuroglial_cell,n,0.0
neurogliacyte,n,0.0
glial_cell,n,0.0
macroglia,n,0.0
astroglia,n,0.0
astrocyte,n,0.0
fibrous_astrocyte,n,0.0
protoplasmic_astrocyte,n,0.0
microglia,n,0.125
microgliacyte,n,0.0
oligodendroglia,n,0.0
oligodendria,n,0.0
oligodendrocyte,n,0.0
axone,n,0.0
axon,n,0.0
nerve_ending,n,0.0
nerve_end,n,0.0
free_nerve_ending,n,-0.375
pacinian_corpuscle,n,0.0
proprioceptor,n,0.0
dendrite,n,0.0
hybridoma,n,0.0
outgrowth,n,0.0
caruncula,n,0.0
caruncle,n,0.0
condyle,n,0.0
mandibular_condyle,n,0.0
condyloid_process,n,0.0
condylar_process,n,0.0
processus_coronoideus,n,0.0
coronoid_process,n,0.0
coronoid_process_of_the_mandible,n,0.0
lateral_condyle,n,0.0
medial_condyle,n,0.0
epicondyle,n,0.0
lateral_epicondyle,n,0.0
fimbria,n,0.0
apophysis,n,0.0
spiculum,n,0.0
spicule,n,0.0
osteophyte,n,-0.25
papilla,n,-0.040909090909090916
synapse,n,0.0
neuromuscular_junction,n,0.0
myoneural_junction,n,0.0
nervus,n,0.0
motor_nerve,n,0.0
efferent_nerve,n,0.0
efferent,n,0.0
motor_fiber,n,0.0
efferent_fiber,n,0.0
sensory_nerve,n,0.0
afferent_nerve,n,0.0
afferent,n,0.0
sensory_fiber,n,0.0
afferent_fiber,n,0.0
lemniscus,n,0.0
fibre_bundle,n,0.0
fiber_bundle,n,0.0
fasciculus,n,0.0
fascicle,n,0.0
tract,n,0.0
nerve_tract,n,0.0
nerve_pathway,n,0.0
commissure,n,0.375
cranial_nerve,n,0.0
depressor_nerve,n,0.0
peduncle,n,0.0
cerebral_peduncle,n,0.0
hemisphere,n,0.0
cerebral_hemisphere,n,0.0
left_hemisphere,n,0.0
left_brain,n,0.0
pyriform_lobe,n,0.0
pyriform_area,n,0.0
piriform_lobe,n,0.0
piriform_area,n,0.0
right_hemisphere,n,0.0
right_brain,n,0.0
rhinencephalon,n,0.0
olfactory_brain,n,0.0
olfactory_nerve,n,0.0
nervii_olfactorii,n,0.0
first_cranial_nerve,n,0.0
olfactory_bulb,n,0.0
second_cranial_nerve,n,0.0
optic_tract,n,0.0
optic_nerve,n,0.0
nervus_opticus,n,0.0
third_cranial_nerve,n,0.0
oculomotor_nerve,n,0.0
oculomotor,n,0.0
nervus_oculomotorius,n,0.0
trochlearis,n,0.0
trochlear_nerve,n,0.0
trochlear,n,0.0
fourth_cranial_nerve,n,0.0
trigeminus,n,0.0
trigeminal_nerve,n,0.0
trigeminal,n,0.0
nervus_trigeminus,n,0.0
fifth_cranial_nerve,n,0.0
sixth_cranial_nerve,n,0.0
nervus_abducens,n,0.0
abducent_nerve,n,0.0
abducent,n,0.0
abducens_nerve,n,0.0
abducens,n,0.0
seventh_cranial_nerve,n,0.0
nervus_facialis,n,0.0
facial_nerve,n,0.0
vestibulocochlear_nerve,n,0.0
nervus_vestibulocochlearis,n,0.0
eighth_cranial_nerve,n,0.0
auditory_nerve,n,0.0
acoustic_nerve,n,0.0
ninth_cranial_nerve,n,0.0
nervus_glossopharyngeus,n,0.0
glossopharyngeal_nerve,n,0.0
wandering_nerve,n,0.0
vagus_nerve,n,0.0
vagus,n,0.0
tenth_cranial_nerve,n,0.0
pneumogastric_nerve,n,0.0
pneumogastric,n,0.0
nervus_vagus,n,0.0
spinal_accessory,n,0.0
nervus_accessorius,n,0.0
eleventh_cranial_nerve,n,0.0
accessory_nerve,n,0.0
twelfth_cranial_nerve,n,0.0
nervus_hypoglosus,n,0.0
hypoglossal_nerve,n,0.0
hypoglossal,n,0.0
systema_nervosum_centrale,n,0.0
cns,n,0.0
central_nervous_system,n,0.0
encephalon,n,0.0
brain,n,0.06771677526733169
neoencephalon,n,0.0
neencephalon,n,0.0
neopallium,n,0.0
neocortex,n,0.0
paleocortex,n,0.0
archipallium,n,0.0
metencephalon,n,0.0
paleoencephalon,n,0.0
paleencephalon,n,0.0
palaeencephalon,n,0.0
leptomeninges,n,0.0
dura_mater,n,0.0
dura,n,0.0
arachnoid_membrane,n,0.0
pia_mater,n,0.5
subarachnoid_space,n,0.0
neuropile,n,0.0
neuropil,n,0.0
substantia_grisea,n,0.0
grey_substance,n,0.0
grey_matter,n,0.0
gray_substance,n,0.0
gray_matter,n,0.0
white_matter,n,0.0
substantia_alba,n,0.0
pituitary_gland,n,0.0
pituitary_body,n,0.0
pituitary,n,0.0
hypophysis,n,0.0
hypophyseal_stalk,n,0.0
anterior_pituitary_gland,n,0.0
anterior_pituitary,n,0.0
adenohypophysis,n,0.0
pars_distilis,n,0.0
pars_anterior,n,0.0
pars_intermedia,n,0.0
posterior_pituitary_gland,n,0.0
posterior_pituitary,n,0.0
pars_nervosa,n,0.0
neurohypophysis,n,0.0
pineal_gland,n,0.0
pineal_body,n,0.0
epiphysis_cerebri,n,0.0
epiphysis,n,0.0
islets_of_langerhans,n,0.0
isles_of_langerhans,n,0.0
islands_of_langerhans,n,0.0
cerebellum,n,0.0
cerebellar_hemisphere,n,0.25
dentate_nucleus,n,0.0
vermis_cerebelli,n,0.0
vermis,n,0.0
paleocerebellum,n,0.0
cerebral_mantle,n,0.0
cerebral_cortex,n,0.0
cortical_region,n,0.0
cortical_area,n,0.0
association_cortex,n,0.0
association_area,n,0.0
geniculate_body,n,0.0
lateral_geniculate_body,n,0.0
lateral_geniculate,n,0.0
corpus_geniculatum_laterale,n,0.0
medial_geniculate_body,n,0.0
medial_geniculate,n,0.0
corpus_geniculatum_mediale,n,0.0
auditory_cortex,n,0.0
auditory_area,n,0.0
convolution_of_broca,n,0.0
broca's_gyrus,n,0.0
broca's_convolution,n,0.0
broca's_center,n,0.0
broca's_area,n,0.0
brodmann's_area,n,0.0
frontal_gyrus,n,0.0
temporal_gyrus,n,0.0
parietal_gyrus,n,0.0
occipital_gyrus,n,0.0
language_zone,n,0.0
language_area,n,0.0
rolando's_area,n,0.0
motor_region,n,0.0
motor_cortex,n,0.0
motor_area,n,0.0
excitable_area,n,0.0
sensorium,n,0.0
sensorimotor_region,n,0.0
sensorimotor_area,n,0.0
visual_cortex,n,0.0
visual_area,n,0.0
wernicke's_center,n,0.0
wernicke's_area,n,0.0
medulla,n,0.0
adrenal_cortex,n,0.0
renal_cortex,n,0.125
adrenal_medulla,n,0.0
corpus_callosum,n,0.0
pyramidal_tract,n,0.0
pyramidal_motor_system,n,0.0
corticospinal_tract,n,0.0
cerebrum,n,0.0
plica,n,0.0
gyrus,n,0.0
central_gyrus,n,0.0
precentral_gyrus,n,0.0
precordium,n,0.0
postcentral_gyrus,n,0.0
lobule,n,0.0
frontal_lobe,n,0.0
frontal_cortex,n,0.0
prefrontal_lobe,n,0.0
prefrontal_cortex,n,0.0
parietal_lobe,n,0.0
parietal_cortex,n,0.0
occipital_lobe,n,0.0
occipital_cortex,n,0.0
striate_cortex,n,0.0
